country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Marshall Islands,MH,MHL,584,Ever breastfed (0-23 months),2017,87.4,Total,Units,%,Reported,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2000,97.6,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2020,96.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2000,96.1,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2020,95.8,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2000,96.8,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2007,94.8,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2011,94.8,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2015,96.3,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2018,94.8,Total,Units,%,Reported,,Middle of fieldwork,Total
Mauritania,MR,MRT,478,Ever breastfed (0-23 months),2020,96.0,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mexico,MX,MEX,484,Ever breastfed (0-23 months),2019,95.7,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Mexico,MX,MEX,484,Ever breastfed (0-23 months),2019,95.6,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Mexico,MX,MEX,484,Ever breastfed (0-23 months),2012,93.7,Total,Units,%,Reported,,Middle of fieldwork,Total
Mexico,MX,MEX,484,Ever breastfed (0-23 months),2015,94.9,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mexico,MX,MEX,484,Ever breastfed (0-23 months),2019,95.6,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mexico,MX,MEX,484,Ever breastfed (0-23 months),2021,95.3,Total,Units,%,Reported,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2016,98.9,Female,Units,%,Reported,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2018,98.4,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2016,96.9,Male,Units,%,Reported,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2018,97.7,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2005,97.2,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2010,97.5,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2013,98.3,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2016,97.9,Total,Units,%,Reported,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2018,98.0,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mongolia,MN,MNG,496,Ever breastfed (0-23 months),2023,97.6,Total,Units,%,Reported,,Middle of fieldwork,Total
Montenegro,ME,MNE,499,Ever breastfed (0-23 months),2005,89.9,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Montenegro,ME,MNE,499,Ever breastfed (0-23 months),2013,88.3,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Montenegro,ME,MNE,499,Ever breastfed (0-23 months),2018,86.1,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Montenegro,ME,MNE,499,Ever breastfed (0-23 months),2022,75.5,Total,Units,%,Reported,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),1987,94.3,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),1992,95.9,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),2003,96.3,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),1987,95.6,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),1992,95.6,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),2003,94.6,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),1987,94.9,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),1992,95.7,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),2003,95.5,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),2011,96.6,Total,Units,%,Reported,,Middle of fieldwork,Total
Morocco,MA,MAR,504,Ever breastfed (0-23 months),2017,97.1,Total,Units,%,Reported,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),1997,98.3,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2003,98.1,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2011,97.5,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2022,96.5,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),1997,95.7,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2003,98.2,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2011,97.1,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2022,96.2,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),1997,96.9,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2003,98.1,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2008,95.8,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2011,97.3,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Mozambique,MZ,MOZ,508,Ever breastfed (0-23 months),2022,96.4,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Myanmar,MM,MMR,104,Ever breastfed (0-23 months),2016,98.6,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Myanmar,MM,MMR,104,Ever breastfed (0-23 months),2016,97.7,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Myanmar,MM,MMR,104,Ever breastfed (0-23 months),2016,98.1,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),1992,96.4,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2000,95.3,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2007,94.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2013,96.0,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),1992,95.8,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2000,94.9,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2007,90.1,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2013,95.4,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),1992,96.1,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2000,95.1,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2007,92.1,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Namibia,,NAM,516,Ever breastfed (0-23 months),2013,95.7,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nauru,NR,NRU,520,Ever breastfed (0-23 months),2007,94.7,Total,Units,%,Reported,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),1996,98.8,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2001,98.4,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2006,98.3,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2011,98.3,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2016,99.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2019,99.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2022,98.9,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),1996,97.4,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2001,98.2,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2006,99.2,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2011,98.1,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2016,99.0,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2019,98.3,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2022,98.3,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),1996,98.1,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2001,98.3,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2006,98.8,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2011,98.2,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2014,97.3,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2016,99.1,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2019,98.7,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nepal,NP,NPL,524,Ever breastfed (0-23 months),2022,98.6,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),1998,93.9,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),2001,95.9,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),1998,93.5,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),2001,95.8,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),1998,93.7,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),2001,95.9,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),2007,94.2,Total,Units,%,Reported,,Middle of fieldwork,Total
Nicaragua,NI,NIC,558,Ever breastfed (0-23 months),2012,92.3,Total,Units,%,Reported,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),1992,98.1,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),1998,98.7,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2006,98.6,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2012,99.0,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2018,97.8,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2019,93.5,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2020,99.8,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2021,98.8,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2022,100.0,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),1992,97.9,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),1998,98.2,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2006,98.1,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2012,98.5,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2018,99.0,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2019,93.3,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2020,99.9,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2021,98.8,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2022,100.0,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),1992,98.0,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),1998,98.4,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2006,98.4,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2012,98.8,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2018,98.4,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2019,93.4,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2020,99.9,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2021,98.8,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Niger,NE,NER,562,Ever breastfed (0-23 months),2022,100.0,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),1990,98.2,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2003,98.4,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2008,96.4,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2013,98.3,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2018,97.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2021,96.6,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),1990,97.6,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2003,96.6,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2008,96.7,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2013,97.4,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2018,97.1,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2021,96.8,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),1990,97.9,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2003,97.5,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2007,96.6,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2008,96.6,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2011,95.5,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2013,97.9,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2016,95.0,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2018,97.1,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Nigeria,NG,NGA,566,Ever breastfed (0-23 months),2021,96.7,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Ever breastfed (0-23 months),2019,93.1,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Ever breastfed (0-23 months),2019,87.2,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Ever breastfed (0-23 months),2005,93.5,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Ever breastfed (0-23 months),2011,93.9,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Ever breastfed (0-23 months),2019,89.9,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Oman,OM,OMN,512,Ever breastfed (0-23 months),2000,98.8,Total,Units,%,Reported,,Middle of fieldwork,Total
Oman,OM,OMN,512,Ever breastfed (0-23 months),2014,98.0,Total,Units,%,Reported,,Middle of fieldwork,Total
Oman,OM,OMN,512,Ever breastfed (0-23 months),2017,96.1,Total,Units,%,Reported,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),1991,94.9,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2006,94.1,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2013,94.3,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2018-02,94.9,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2018-09,90.9,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),1991,95.1,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2006,92.8,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2013,94.5,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2018-02,93.7,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2018-09,90.0,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),1991,95.0,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),1995,89.0,Total,Units,%,Reported,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2006,93.4,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2013,94.4,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2018-02,94.3,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Pakistan,PK,PAK,586,Ever breastfed (0-23 months),2018-09,90.5,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Panama,PA,PAN,591,Ever breastfed (0-23 months),2013,96.4,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Papua New Guinea,PG,PNG,598,Ever breastfed (0-23 months),2017,91.0,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Papua New Guinea,PG,PNG,598,Ever breastfed (0-23 months),2017,87.6,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Papua New Guinea,PG,PNG,598,Ever breastfed (0-23 months),2017,89.2,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Paraguay,PY,PRY,600,Ever breastfed (0-23 months),1990,93.3,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Paraguay,PY,PRY,600,Ever breastfed (0-23 months),1990,93.2,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Paraguay,PY,PRY,600,Ever breastfed (0-23 months),1990,93.3,Total,Units,%,External Reanalysis,,Middle of fieldwork,Total
Paraguay,PY,PRY,600,Ever breastfed (0-23 months),2008,95.3,Total,Units,%,Reported,,Middle of fieldwork,Total
Paraguay,PY,PRY,600,Ever breastfed (0-23 months),2016,96.6,Total,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),1986,96.2,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),1991,96.7,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),1996,97.9,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2000,98.7,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2005,97.9,Female,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2007,98.5,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2009,98.9,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2010,99.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2011,99.5,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2012,98.4,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2014,98.5,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2015,99.0,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2016,99.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2017,98.4,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2018,78.4,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2019,99.2,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2020,98.7,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2021,99.0,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2022,97.9,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2023,98.9,Female,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),1986,95.9,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),1991,96.5,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),1996,97.8,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2000,98.6,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2005,99.0,Male,Units,%,External Reanalysis,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2007,99.3,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2009,98.4,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2010,98.8,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2011,99.2,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2012,98.5,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2014,98.2,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2015,98.8,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2016,98.3,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
Peru,PE,PER,604,Ever breastfed (0-23 months),2017,98.7,Male,Units,%,Reanalysed,,Middle of fieldwork,Total
